x,y,z,lithology_index,density_true,density_inverted,density_residual,resistivity_log10_true,resistivity_log10_inverted,chargeability_mrad,magnetic_susceptibility,gravity_proxy_mgal,magnetic_proxy_nt,display_contrast_index
1200.000,700.000,-420.000,4,2.680932,2.627162,-0.053770,2.201059,2.073736,10.000000,0.00507622,2.537716,4.864752,4.004234
0.000,750.000,-420.000,4,2.680000,2.624862,-0.055138,2.200000,2.071034,10.000000,0.00500000,2.526359,4.750000,4.000000
50.000,750.000,-420.000,4,2.680000,2.624709,-0.055291,2.200000,2.070857,10.000001,0.00500000,2.526358,4.750000,4.000000
100.000,750.000,-420.000,4,2.680000,2.624692,-0.055308,2.200000,2.070838,10.000002,0.00500000,2.526358,4.749999,4.000000
150.000,750.000,-420.000,4,2.680000,2.624679,-0.055321,2.200000,2.070826,10.000004,0.00500000,2.526358,4.749998,4.000000
200.000,750.000,-420.000,4,2.680000,2.624664,-0.055336,2.200000,2.070812,10.000006,0.00500000,2.526357,4.749997,4.000000
250.000,750.000,-420.000,4,2.680000,2.624653,-0.055347,2.200000,2.070802,10.000007,0.00500000,2.526357,4.749997,4.000000
300.000,750.000,-420.000,4,2.680000,2.624664,-0.055336,2.200000,2.070836,10.000008,0.00500000,2.526357,4.749997,4.000000
350.000,750.000,-420.000,4,2.680000,2.624965,-0.055034,2.200000,2.071568,10.000007,0.00500000,2.526357,4.749997,4.000000
400.000,750.000,-420.000,4,2.680011,2.635222,-0.044789,2.200020,2.093906,9.999711,0.00500110,2.526452,4.751852,4.000051
450.000,750.000,-420.000,4,2.686073,2.710030,0.023957,2.211134,2.239935,9.838060,0.00560729,2.578315,5.772276,4.028340
500.000,750.000,-420.000,4,2.827109,2.886014,0.058905,2.469687,2.519338,6.079180,0.01971337,3.784958,29.517504,4.686542
550.000,750.000,-420.000,7,3.101756,2.910848,-0.190908,2.875785,2.542129,2.364189,0.02466230,6.134714,34.914871,7.714683
600.000,750.000,-420.000,4,2.606091,2.682289,0.076198,2.023883,2.155136,18.830686,0.00573254,1.894027,5.983101,3.763404
650.000,750.000,-420.000,4,2.565235,2.609747,0.044512,1.932208,2.026006,22.752916,0.00500151,1.544483,4.752544,3.617471
700.000,750.000,-420.000,4,2.666274,2.651879,-0.014396,2.167968,2.130880,11.525519,0.00500032,2.408941,4.750476,3.954252
750.000,750.000,-420.000,4,2.679963,2.675575,-0.004387,2.199791,2.186346,10.015448,0.00500833,2.526411,4.762544,3.999999
800.000,750.000,-420.000,4,2.681447,2.681971,0.000523,2.201645,2.198135,10.000013,0.00511844,2.544006,4.928316,4.006580
850.000,750.000,-420.000,4,2.691100,2.697297,0.006197,2.212613,2.217035,10.000000,0.00590817,2.661687,6.117298,4.050454
900.000,750.000,-420.000,4,2.725910,2.761065,0.035155,2.252170,2.300624,10.000000,0.00875627,3.086090,10.405278,4.208682
950.000,750.000,-420.000,9,3.052427,2.917497,-0.134930,2.716395,2.515798,6.000000,0.01738041,6.085143,21.167168,9.465578
1000.000,750.000,-420.000,9,3.073265,2.939658,-0.133607,2.740074,2.532729,6.000000,0.01908533,6.339197,23.734021,9.560296
1050.000,750.000,-420.000,4,2.760017,2.787125,0.027108,2.290928,2.298008,10.000000,0.01154684,3.501919,14.606635,4.363713
1100.000,750.000,-420.000,4,2.708018,2.665901,-0.042117,2.231839,2.122067,10.000000,0.00729240,2.867955,8.201338,4.127356
1150.000,750.000,-420.000,4,2.685292,2.633592,-0.051700,2.206014,2.081241,10.000000,0.00543298,2.590878,5.401874,4.024054
1200.000,750.000,-420.000,4,2.680539,2.626228,-0.054312,2.200613,2.072612,10.000000,0.00504411,2.532932,4.816413,4.002451
0.000,800.000,-420.000,4,2.680000,2.624758,-0.055242,2.200000,2.070913,10.000000,0.00500000,2.526359,4.750000,4.000000
50.000,800.000,-420.000,4,2.680000,2.624708,-0.055292,2.200000,2.070854,10.000000,0.00500000,2.526359,4.750000,4.000000
100.000,800.000,-420.000,4,2.680000,2.624701,-0.055299,2.200000,2.070847,10.000001,0.00500000,2.526358,4.750000,4.000000
150.000,800.000,-420.000,4,2.680000,2.624695,-0.055305,2.200000,2.070841,10.000002,0.00500000,2.526358,4.749999,4.000000
200.000,800.000,-420.000,4,2.680000,2.624688,-0.055312,2.200000,2.070835,10.000003,0.00500000,2.526358,4.749999,4.000000
250.000,800.000,-420.000,4,2.680000,2.624683,-0.055317,2.200000,2.070830,10.000003,0.00500000,2.526358,4.749999,4.000000
300.000,800.000,-420.000,4,2.680000,2.624683,-0.055317,2.200000,2.070832,10.000004,0.00500000,2.526358,4.749998,4.000000
350.000,800.000,-420.000,4,2.680000,2.624820,-0.055180,2.200000,2.071162,10.000003,0.00500000,2.526358,4.749999,4.000000
400.000,800.000,-420.000,4,2.680002,2.627184,-0.052818,2.200003,2.076312,9.999954,0.00500018,2.526374,4.750303,4.000008
450.000,800.000,-420.000,4,2.681980,2.669385,-0.012595,2.203630,2.161977,9.947195,0.00519802,2.543300,5.083339,4.009241
500.000,800.000,-420.000,4,2.775403,2.813419,0.038015,2.374902,2.405596,7.456724,0.01454132,3.342588,20.811217,4.445229
550.000,800.000,-420.000,7,3.149295,2.955770,-0.193525,2.964026,2.610893,2.000000,0.02919897,6.541435,42.551597,7.933635
600.000,800.000,-420.000,4,2.635233,2.709860,0.074627,2.086150,2.206007,16.560649,0.00687880,2.143352,7.912641,3.875827
650.000,800.000,-420.000,4,2.553194,2.607943,0.054749,1.904081,2.020174,24.096029,0.00500768,1.441464,4.762928,3.577416
700.000,800.000,-420.000,4,2.658556,2.646147,-0.012409,2.149963,2.117241,12.382762,0.00500009,2.342899,4.750128,3.928522
750.000,800.000,-420.000,4,2.679720,2.673774,-0.005947,2.199315,2.182446,10.034093,0.00500221,2.524062,4.753324,3.999100
800.000,800.000,-420.000,4,2.680383,2.679703,-0.000680,2.200435,2.195344,10.000041,0.00503138,2.531032,4.797249,4.001742
850.000,800.000,-420.000,4,2.682941,2.684514,0.001573,2.203342,2.201380,10.000000,0.00524064,2.562217,5.112298,4.013369
900.000,800.000,-420.000,4,2.692165,2.701810,0.009645,2.213824,2.223000,10.000000,0.00599531,2.674673,6.248500,4.055295
950.000,800.000,-420.000,4,2.707141,2.740058,0.032918,2.230841,2.268325,10.000000,0.00722059,2.857254,8.093217,4.123366
1000.000,800.000,-420.000,4,2.712662,2.718239,0.005577,2.237116,2.208457,10.000000,0.00767235,2.924571,8.773365,4.148464
1050.000,800.000,-420.000,4,2.701202,2.661313,-0.039889,2.224094,2.117161,10.000000,0.00673474,2.784856,7.361748,4.096374
1100.000,800.000,-420.000,4,2.687424,2.636530,-0.050895,2.208436,2.084721,10.000000,0.00560743,2.616873,5.664514,4.033746
1150.000,800.000,-420.000,4,2.681402,2.627757,-0.053645,2.201593,2.074371,10.000000,0.00511473,2.543455,4.922729,4.006374
1200.000,800.000,-420.000,4,2.680143,2.625220,-0.054922,2.200162,2.071448,10.000000,0.00501169,2.528100,4.767598,4.000649
0.000,850.000,-420.000,4,2.680000,2.624717,-0.055283,2.200000,2.070865,10.000000,0.00500000,2.526359,4.750000,4.000000
50.000,850.000,-420.000,4,2.680000,2.624708,-0.055292,2.200000,2.070854,10.000000,0.00500000,2.526359,4.750000,4.000000
100.000,850.000,-420.000,4,2.680000,2.624706,-0.055294,2.200000,2.070852,10.000000,0.00500000,2.526359,4.750000,4.000000
150.000,850.000,-420.000,4,2.680000,2.624704,-0.055296,2.200000,2.070850,10.000001,0.00500000,2.526359,4.750000,4.000000
200.000,850.000,-420.000,4,2.680000,2.624701,-0.055298,2.200000,2.070848,10.000001,0.00500000,2.526358,4.750000,4.000000
250.000,850.000,-420.000,4,2.680000,2.624700,-0.055300,2.200000,2.070847,10.000001,0.00500000,2.526358,4.749999,4.000000
300.000,850.000,-420.000,4,2.680000,2.624732,-0.055268,2.200000,2.070914,10.000001,0.00500000,2.526358,4.749999,4.000000
350.000,850.000,-420.000,4,2.680000,2.624997,-0.055003,2.200000,2.071593,10.000001,0.00500000,2.526358,4.750000,4.000000
400.000,850.000,-420.000,4,2.680000,2.632875,-0.047125,2.200000,2.089464,9.999994,0.00500003,2.526361,4.750042,4.000001
450.000,850.000,-420.000,4,2.680555,2.680362,-0.000193,2.201018,2.190050,9.985199,0.00505551,2.531108,4.843437,4.002590
500.000,850.000,-420.000,4,2.733185,2.794590,0.061405,2.297504,2.382206,8.582042,0.01031885,2.981385,13.703392,4.248201
550.000,850.000,-420.000,7,3.172510,2.991982,-0.180528,3.007224,2.666614,2.000000,0.03139318,6.740056,46.245190,8.040276
600.000,850.000,-420.000,4,2.674049,2.740646,0.066597,2.165403,2.260765,14.159181,0.00914232,2.475445,11.722909,4.035394
650.000,850.000,-420.000,4,2.546701,2.609856,0.063155,1.888801,2.022301,24.839394,0.00503367,1.385914,4.806673,3.556120
700.000,850.000,-420.000,4,2.648087,2.640023,-0.008064,2.125537,2.102534,13.545895,0.00500002,2.253327,4.750036,3.893624
750.000,850.000,-420.000,4,2.679358,2.671678,-0.007680,2.198498,2.177651,10.071687,0.00500027,2.520879,4.750403,3.997864
800.000,850.000,-420.000,4,2.680045,2.678621,-0.001424,2.200050,2.193854,10.000123,0.00500381,2.526917,4.755732,4.000208
850.000,850.000,-420.000,4,2.680357,2.680049,-0.000308,2.200405,2.196168,10.000000,0.00502919,2.530709,4.793952,4.001622
900.000,850.000,-420.000,4,2.681476,2.682521,0.001045,2.201677,2.198803,10.000000,0.00512075,2.544351,4.931789,4.006708
950.000,850.000,-420.000,4,2.683293,2.681710,-0.001582,2.203741,2.190402,10.000000,0.00526939,2.566501,5.155578,4.014966
1000.000,850.000,-420.000,4,2.683962,2.643850,-0.040113,2.204503,2.103183,10.000000,0.00532419,2.574667,5.238090,4.018011
1050.000,850.000,-420.000,4,2.682572,2.630980,-0.051592,2.202923,2.078638,10.000000,0.00521045,2.557718,5.066841,4.011692
1100.000,850.000,-420.000,4,2.680901,2.627140,-0.053761,2.201023,2.073686,10.000000,0.00507369,2.537339,4.860943,4.004094
1150.000,850.000,-420.000,4,2.680170,2.625319,-0.054851,2.200193,2.071563,10.000000,0.00501392,2.528433,4.770954,4.000773
1200.000,850.000,-420.000,4,2.680017,2.624807,-0.055210,2.200020,2.070970,10.000000,0.00500142,2.526570,4.752135,4.000079
0.000,900.000,-420.000,4,2.680000,2.624710,-0.055290,2.200000,2.070856,10.000000,0.00500000,2.526359,4.750000,4.000000
50.000,900.000,-420.000,4,2.680000,2.624709,-0.055291,2.200000,2.070855,10.000000,0.00500000,2.526359,4.750000,4.000000
100.000,900.000,-420.000,4,2.680000,2.624708,-0.055292,2.200000,2.070854,10.000000,0.00500000,2.526359,4.750000,4.000000
150.000,900.000,-420.000,4,2.680000,2.624708,-0.055292,2.200000,2.070854,10.000000,0.00500000,2.526359,4.750000,4.000000
200.000,900.000,-420.000,4,2.680000,2.624708,-0.055292,2.200000,2.070855,10.000000,0.00500000,2.526359,4.750000,4.000000
250.000,900.000,-420.000,4,2.680000,2.624746,-0.055254,2.200000,2.070927,10.000000,0.00500000,2.526359,4.750000,4.000000
300.000,900.000,-420.000,4,2.680000,2.625272,-0.054728,2.200000,2.072007,10.000000,0.00500000,2.526359,4.750000,4.000000
350.000,900.000,-420.000,4,2.680000,2.630413,-0.049587,2.200000,2.080897,10.000000,0.00500000,2.526359,4.750000,4.000000
400.000,900.000,-420.000,4,2.680000,2.634049,-0.045951,2.200000,2.092055,9.999999,0.00500000,2.526359,4.750005,4.000000
450.000,900.000,-420.000,4,2.680134,2.681820,0.001686,2.200245,2.195569,9.996433,0.00501337,2.527503,4.772515,4.000624
500.000,900.000,-420.000,4,2.705487,2.774422,0.068935,2.246725,2.349742,9.320457,0.00754882,2.744414,9.040518,4.118941
550.000,900.000,-420.000,7,3.162696,2.984595,-0.178101,2.989585,2.656484,2.000000,0.03034103,6.656088,44.474069,7.993533
600.000,900.000,-420.000,4,2.724865,2.767342,0.042477,2.265429,2.307187,11.644720,0.01285093,2.910200,17.965726,4.254228
650.000,900.000,-420.000,4,2.547171,2.617492,0.070321,1.889431,2.036828,24.865949,0.00512690,1.389932,4.963612,3.558928
700.000,900.000,-420.000,4,2.634753,2.634582,-0.000171,2.094424,2.089285,15.027498,0.00500009,2.139247,4.750153,3.849179
750.000,900.000,-420.000,4,2.678708,2.669228,-0.009480,2.196984,2.171941,10.143614,0.00500001,2.515303,4.750022,3.995692
800.000,900.000,-420.000,4,2.679999,2.678165,-0.001834,2.199996,2.192996,10.000347,0.00500021,2.526363,4.750318,4.000001
850.000,900.000,-420.000,4,2.680020,2.679046,-0.000974,2.200023,2.194985,10.000000,0.00500162,2.526600,4.752441,4.000090
900.000,900.000,-420.000,4,2.680082,2.679221,-0.000861,2.200093,2.194917,10.000000,0.00500671,2.527358,4.760097,4.000373
950.000,900.000,-420.000,4,2.680183,2.672493,-0.007689,2.200208,2.178724,10.000000,0.00501496,2.528588,4.772526,4.000831
1000.000,900.000,-420.000,4,2.680220,2.633533,-0.046687,2.200250,2.090252,10.000000,0.00501801,2.529042,4.777109,4.001000
1050.000,900.000,-420.000,4,2.680143,2.625846,-0.054297,2.200162,2.072803,10.000000,0.00501169,2.528100,4.767598,4.000649
1100.000,900.000,-420.000,4,2.680050,2.625066,-0.054984,2.200057,2.071360,10.000000,0.00500409,2.526969,4.756162,4.000227
1150.000,900.000,-420.000,4,2.680009,2.624783,-0.055226,2.200011,2.070942,10.000000,0.00500077,2.526474,4.751164,4.000043
1200.000,900.000,-420.000,4,2.680001,2.624720,-0.055281,2.200001,2.070868,10.000000,0.00500008,2.526370,4.750119,4.000004
0.000,950.000,-420.000,4,2.680000,2.624709,-0.055291,2.200000,2.070855,10.000000,0.00500000,2.526359,4.750000,4.000000
50.000,950.000,-420.000,4,2.680000,2.624709,-0.055291,2.200000,2.070855,10.000000,0.00500000,2.526359,4.750000,4.000000
100.000,950.000,-420.000,4,2.680000,2.624709,-0.055291,2.200000,2.070855,10.000000,0.00500000,2.526359,4.750000,4.000000
150.000,950.000,-420.000,4,2.680000,2.624710,-0.055290,2.200000,2.070856,10.000000,0.00500000,2.526359,4.750000,4.000000
200.000,950.000,-420.000,4,2.680000,2.624741,-0.055259,2.200000,2.070916,10.000000,0.00500000,2.526359,4.750000,4.000000
250.000,950.000,-420.000,4,2.680000,2.625546,-0.054454,2.200000,2.072531,10.000000,0.00500000,2.526359,4.750000,4.000000
300.000,950.000,-420.000,4,2.680000,2.638479,-0.041521,2.200000,2.094955,10.000000,0.00500000,2.526359,4.750000,4.000000
350.000,950.000,-420.000,4,2.680000,2.690573,0.010573,2.200000,2.185086,10.000000,0.00500000,2.526359,4.750000,4.000000
400.000,950.000,-420.000,4,2.680000,2.661904,-0.018096,2.200000,2.144571,10.000000,0.00500000,2.526359,4.750001,4.000000
450.000,950.000,-420.000,4,2.680028,2.678242,-0.001786,2.200051,2.187883,9.999261,0.00500277,2.526596,4.754664,4.000129
500.000,950.000,-420.000,4,2.690499,2.731435,0.040936,2.219248,2.270640,9.720058,0.00604996,2.616185,6.517441,4.048997
550.000,950.000,-420.000,7,3.124493,2.889999,-0.234493,2.919732,2.500723,2.000000,0.02648348,6.329240,37.980528,7.814755
600.000,950.000,-420.000,4,2.785147,2.769127,-0.016020,2.381386,2.309953,9.118496,0.01779119,3.425946,26.281834,4.521038
650.000,950.000,-420.000,4,2.555906,2.639034,0.083128,1.908392,2.084686,24.135393,0.00541117,1.464669,5.442140,3.591837
700.000,950.000,-420.000,4,2.618883,2.640129,0.021247,2.057390,2.101522,16.791319,0.00500058,2.003465,4.750978,3.796283
750.000,950.000,-420.000,4,2.677533,2.668470,-0.009063,2.194244,2.170235,10.274115,0.00500000,2.505252,4.750001,3.991777
800.000,950.000,-420.000,4,2.679992,2.677901,-0.002091,2.199980,2.192416,10.000937,0.00500001,2.526287,4.750008,3.999972
850.000,950.000,-420.000,4,2.680001,2.678907,-0.001093,2.200001,2.194809,10.000000,0.00500004,2.526365,4.750062,4.000002
900.000,950.000,-420.000,4,2.680002,2.678815,-0.001187,2.200002,2.194492,10.000000,0.00500017,2.526384,4.750257,4.000009
950.000,950.000,-420.000,4,2.680005,2.671864,-0.008141,2.200005,2.178439,10.000000,0.00500038,2.526415,4.750573,4.000021
1000.000,950.000,-420.000,4,2.680006,2.639406,-0.040600,2.200006,2.104956,10.000000,0.00500046,2.526427,4.750689,4.000025
1050.000,950.000,-420.000,4,2.680004,2.632130,-0.047873,2.200004,2.088087,10.000000,0.00500030,2.526403,4.750447,4.000017
1100.000,950.000,-420.000,4,2.680001,2.625198,-0.054804,2.200001,2.072204,10.000000,0.00500010,2.526374,4.750157,4.000006
1150.000,950.000,-420.000,4,2.680000,2.624778,-0.055222,2.200000,2.071042,10.000000,0.00500002,2.526362,4.750030,4.000001
1200.000,950.000,-420.000,4,2.680000,2.624710,-0.055290,2.200000,2.070856,10.000000,0.00500000,2.526359,4.750003,4.000000
0.000,0.000,-360.000,3,2.350000,2.408448,0.058448,1.450000,1.584163,18.000000,0.01200000,-0.306617,11.400000,3.000000
50.000,0.000,-360.000,3,2.350000,2.408418,0.058418,1.450000,1.584158,18.000000,0.01200000,-0.306617,11.400000,3.000000
100.000,0.000,-360.000,3,2.350000,2.408383,0.058383,1.450000,1.584222,18.000000,0.01200000,-0.306617,11.400000,3.000000
150.000,0.000,-360.000,3,2.350000,2.408398,0.058398,1.450000,1.584298,18.000000,0.01200000,-0.306617,11.400000,3.000000
200.000,0.000,-360.000,3,2.350000,2.409032,0.059032,1.450000,1.585674,17.999999,0.01200000,-0.306616,11.400004,3.000000
250.000,0.000,-360.000,3,2.350123,2.428485,0.078361,1.450226,1.625372,17.996707,0.01201235,-0.305526,11.420789,3.000576
300.000,0.000,-360.000,3,2.376668,2.565425,0.188757,1.498892,1.885848,17.288840,0.01466685,-0.071045,15.889197,3.124453
350.000,0.000,-360.000,7,3.203024,2.864696,-0.338327,3.063877,2.402021,2.000000,0.03430236,7.228425,51.142313,8.180777
400.000,0.000,-360.000,4,2.785419,2.757990,-0.027429,2.393240,2.262484,7.193629,0.01554759,3.539585,22.505117,4.492031
450.000,0.000,-360.000,4,2.673170,2.625542,-0.047628,2.183098,2.057510,10.921997,0.00519319,2.548054,5.075196,3.979810
500.000,0.000,-360.000,4,2.565764,2.575419,0.009655,1.933448,1.946324,22.693049,0.00500016,1.599297,4.750262,3.619215
550.000,0.000,-360.000,4,2.553904,2.625638,0.071734,1.905775,2.026166,24.010729,0.00500000,1.494531,4.750005,3.579678
600.000,0.000,-360.000,4,2.668217,2.632352,-0.035865,2.172506,2.068779,11.309266,0.00500002,2.504301,4.750025,3.960723
650.000,0.000,-360.000,4,2.679908,2.600841,-0.079067,2.199783,2.015294,10.010421,0.00500007,2.607569,4.750086,3.999692
700.000,0.000,-360.000,4,2.680002,2.608866,-0.071136,2.200001,2.035877,10.000159,0.00500017,2.608405,4.750204,4.000006
750.000,0.000,-360.000,4,2.680003,2.619585,-0.060418,2.200001,2.061026,10.000249,0.00500028,2.608420,4.750334,4.000009
800.000,0.000,-360.000,4,2.680003,2.621598,-0.058405,2.200001,2.065845,10.000279,0.00500031,2.608425,4.750374,4.000011
850.000,0.000,-360.000,4,2.680003,2.621693,-0.058310,2.200001,2.066107,10.000214,0.00500024,2.608415,4.750287,4.000008
900.000,0.000,-360.000,4,2.680001,2.621539,-0.058462,2.200001,2.065702,10.000113,0.00500013,2.608400,4.750151,4.000004
950.000,0.000,-360.000,4,2.680000,2.614637,-0.065364,2.200000,2.049905,10.000041,0.00500005,2.608389,4.750054,4.000002
1000.000,0.000,-360.000,4,2.680000,2.582253,-0.097747,2.200000,1.976666,10.000010,0.00500001,2.608385,4.750013,4.000000
1050.000,0.000,-360.000,4,2.680000,2.549667,-0.130333,2.200000,1.902849,10.000002,0.00500000,2.608384,4.750002,4.000000
1100.000,0.000,-360.000,3,2.350000,2.473465,0.123465,1.450000,1.731367,18.000000,0.01200000,-0.306617,11.400000,3.000000
1150.000,0.000,-360.000,3,2.350000,2.418884,0.068884,1.450000,1.608186,18.000000,0.01200000,-0.306617,11.400000,3.000000
1200.000,0.000,-360.000,3,2.350000,2.408644,0.058644,1.450000,1.584719,18.000000,0.01200000,-0.306617,11.400000,3.000000
0.000,50.000,-360.000,3,2.350000,2.408498,0.058498,1.450000,1.584344,18.000000,0.01200000,-0.306617,11.400000,3.000000
50.000,50.000,-360.000,3,2.350000,2.408394,0.058394,1.450000,1.584213,18.000000,0.01200000,-0.306617,11.400000,3.000000
100.000,50.000,-360.000,3,2.350000,2.408377,0.058377,1.450000,1.584246,18.000000,0.01200000,-0.306617,11.400000,3.000000
150.000,50.000,-360.000,3,2.350000,2.408453,0.058453,1.450000,1.584456,18.000000,0.01200000,-0.306617,11.400000,3.000000
200.000,50.000,-360.000,3,2.350000,2.412350,0.062350,1.450000,1.593437,18.000000,0.01200000,-0.306617,11.400000,3.000000
250.000,50.000,-360.000,3,2.350025,2.455718,0.105693,1.450046,1.687860,17.999336,0.01200249,-0.306397,11.404189,3.000116
300.000,50.000,-360.000,4,2.690688,2.639789,-0.050899,2.219594,2.056185,9.714991,0.00606879,2.702793,6.549122,4.049877
350.000,50.000,-360.000,7,3.151665,2.968032,-0.183633,2.969719,2.618667,2.000000,0.02916650,6.774757,42.496942,7.941103
400.000,50.000,-360.000,7,3.117163,2.950801,-0.166362,2.906454,2.601761,2.000000,0.02571862,6.469991,36.693004,7.780125
450.000,50.000,-360.000,4,2.681068,2.679576,-0.001492,2.199446,2.152898,10.395613,0.00560898,2.617815,5.775111,4.011679
500.000,50.000,-360.000,4,2.587491,2.557482,-0.030008,1.984139,1.909802,20.279685,0.00500099,1.791217,4.751660,3.691648
550.000,50.000,-360.000,4,2.535706,2.536115,0.000409,1.863311,1.858953,26.032928,0.00500012,1.333790,4.750142,3.519019
600.000,50.000,-360.000,4,2.660955,2.588830,-0.072124,2.155548,1.987797,12.117426,0.00500060,2.440171,4.750723,3.936514
650.000,50.000,-360.000,4,2.679810,2.615139,-0.064670,2.199513,2.050245,10.025539,0.00500210,2.606780,4.752516,3.999361
700.000,50.000,-360.000,4,2.680054,2.620734,-0.059319,2.200023,2.063247,10.004500,0.00500502,2.609044,4.756003,4.000169
