x,y,z,density_true,density_inverted,density_residual,resistivity_log10_true,resistivity_log10_inverted,chargeability_mrad,magnetic_susceptibility,gravity_proxy_mgal,magnetic_proxy_nt
300.000000,1000.000000,-150.000000,0.000116,0.018199,0.018083,2.149925,2.105752,8.001916,0.002008,0.001748,0.276672
300.000000,1000.000000,-100.000000,0.000064,0.019185,0.019121,2.149958,2.105786,8.001066,0.002004,0.001032,0.276212
300.000000,1000.000000,-50.000000,0.000026,0.020243,0.020217,2.149983,2.105810,8.000435,0.002002,0.000447,0.275872
300.000000,1000.000000,0.000000,0.000008,0.021381,0.021373,2.149995,2.105822,8.000131,0.002001,0.000142,0.275707
350.000000,0.000000,-500.000000,0.000072,0.014108,0.014036,2.149953,2.199226,8.001193,0.002005,0.000724,0.276481
350.000000,0.000000,-450.000000,0.000349,0.015165,0.014815,2.149774,2.199046,8.005755,0.002023,0.003704,0.278953
350.000000,0.000000,-400.000000,0.001239,0.016829,0.015590,2.149199,2.198471,8.020401,0.002080,0.013927,0.286889
350.000000,0.000000,-350.000000,0.003226,0.019548,0.016323,2.147913,2.197185,8.053122,0.002209,0.038464,0.304632
350.000000,0.000000,-300.000000,0.006184,0.023209,0.017025,2.145995,2.195268,8.101762,0.002402,0.078214,0.331236
350.000000,0.000000,-250.000000,0.008822,0.026617,0.017795,2.144264,2.193536,8.144460,0.002584,0.118329,0.356388
350.000000,0.000000,-200.000000,0.009635,0.028368,0.018733,2.143645,2.192918,8.155083,0.002680,0.137062,0.369672
350.000000,0.000000,-150.000000,0.008278,0.028162,0.019884,2.144384,2.193657,8.128609,0.002658,0.124900,0.366578
350.000000,0.000000,-100.000000,0.005386,0.026681,0.021295,2.146237,2.195509,8.080422,0.002480,0.086191,0.341984
350.000000,0.000000,-50.000000,0.002406,0.025273,0.022866,2.148294,2.197567,8.035196,0.002226,0.040841,0.306988
350.000000,0.000000,0.000000,0.000694,0.025087,0.024393,2.149511,2.198784,8.010238,0.002064,0.012485,0.284611
350.000000,50.000000,-500.000000,0.000198,0.013686,0.013487,2.149872,2.199850,8.003266,0.002013,0.001982,0.277605
350.000000,50.000000,-450.000000,0.000957,0.015153,0.014196,2.149381,2.199359,8.015765,0.002062,0.010147,0.284376
350.000000,50.000000,-400.000000,0.003393,0.018204,0.014811,2.147805,2.197783,8.055882,0.002220,0.038148,0.306114
350.000000,50.000000,-350.000000,0.008837,0.024062,0.015224,2.144281,2.194260,8.145529,0.002572,0.105380,0.354750
350.000000,50.000000,-300.000000,0.016969,0.032427,0.015458,2.139006,2.188985,8.279072,0.003105,0.214608,0.428172
350.000000,50.000000,-250.000000,0.024415,0.040162,0.015747,2.134082,2.184061,8.398548,0.003636,0.327483,0.501511
350.000000,50.000000,-200.000000,0.027468,0.043752,0.016284,2.131712,2.181690,8.437039,0.004020,0.390760,0.554481
350.000000,50.000000,-150.000000,0.024987,0.042209,0.017222,2.132726,2.182705,8.378558,0.004139,0.377009,0.570782
350.000000,50.000000,-100.000000,0.017232,0.036185,0.018952,2.137664,2.187643,8.248455,0.003674,0.275755,0.506750
350.000000,50.000000,-50.000000,0.007918,0.029161,0.021243,2.144242,2.194221,8.111485,0.002812,0.134386,0.387784
350.000000,50.000000,0.000000,0.002255,0.025506,0.023251,2.148372,2.198350,8.032073,0.002226,0.040581,0.306989
350.000000,100.000000,-500.000000,0.000478,0.012369,0.011891,2.149691,2.198383,8.007876,0.002031,0.004780,0.280102
350.000000,100.000000,-450.000000,0.002308,0.014729,0.012422,2.148507,2.197199,8.038012,0.002149,0.024466,0.296430
350.000000,100.000000,-400.000000,0.008181,0.020839,0.012658,2.144706,2.193399,8.134741,0.002529,0.091980,0.348846
350.000000,100.000000,-350.000000,0.021311,0.033648,0.012337,2.136208,2.184900,8.350930,0.003380,0.254126,0.466180
350.000000,100.000000,-300.000000,0.040973,0.052472,0.011499,2.123444,2.172137,8.673552,0.004672,0.518194,0.644320
350.000000,100.000000,-250.000000,0.059373,0.070015,0.010642,2.111207,2.159899,8.966700,0.006019,0.796389,0.830111
350.000000,100.000000,-200.000000,0.068402,0.078480,0.010079,2.104126,2.152819,9.078455,0.007187,0.973088,0.991278
350.000000,100.000000,-150.000000,0.064912,0.075154,0.010242,2.104534,2.153226,8.965757,0.007835,0.979393,1.080556
350.000000,100.000000,-100.000000,0.046549,0.059164,0.012615,2.116167,2.164859,8.655872,0.006764,0.744884,0.932895
350.000000,100.000000,-50.000000,0.021768,0.038489,0.016721,2.133927,2.182620,8.299214,0.004346,0.369439,0.599441
350.000000,100.000000,0.000000,0.006151,0.026129,0.019978,2.145489,2.194181,8.085460,0.002649,0.110722,0.365301
350.000000,150.000000,-500.000000,0.001015,0.010373,0.009358,2.149343,2.194808,8.016716,0.002066,0.010144,0.284892
350.000000,150.000000,-450.000000,0.004898,0.014476,0.009578,2.146831,2.192295,8.080676,0.002317,0.051926,0.319546
350.000000,150.000000,-400.000000,0.017363,0.026485,0.009122,2.138765,2.184230,8.285977,0.003124,0.195220,0.430795
350.000000,150.000000,-350.000000,0.045233,0.052659,0.007426,2.120726,2.166190,8.744847,0.004930,0.539391,0.679879
350.000000,150.000000,-300.000000,0.087007,0.091575,0.004568,2.093601,2.139066,9.430069,0.007677,1.100393,1.058824
350.000000,150.000000,-250.000000,0.126405,0.127958,0.001553,2.067345,2.112810,10.056183,0.010587,1.695517,1.460093
350.000000,150.000000,-200.000000,0.146860,0.145785,-0.001075,2.051260,2.096725,10.308057,0.013255,2.089244,1.828078
350.000000,150.000000,-150.000000,0.141384,0.139038,-0.002346,2.050545,2.096010,10.090808,0.014910,2.133212,2.056297
350.000000,150.000000,-100.000000,0.102671,0.103975,0.001304,2.075022,2.120487,9.436060,0.012675,1.642953,1.748115
350.000000,150.000000,-50.000000,0.048274,0.057208,0.008933,2.114190,2.159655,8.658623,0.007282,0.819299,1.004266
350.000000,150.000000,0.000000,0.013610,0.028235,0.014625,2.139971,2.185436,8.187680,0.003457,0.244975,0.476840
350.000000,200.000000,-500.000000,0.001896,0.007970,0.006074,2.148773,2.189198,8.031230,0.002123,0.018951,0.292755
350.000000,200.000000,-450.000000,0.009151,0.014983,0.005832,2.144079,2.184504,8.150724,0.002592,0.097009,0.357499
350.000000,200.000000,-400.000000,0.032438,0.036729,0.004290,2.129010,2.169435,8.534274,0.004099,0.364716,0.565335
350.000000,200.000000,-350.000000,0.084501,0.084896,0.000395,2.095313,2.135738,9.391491,0.007472,1.007640,1.030566
350.000000,200.000000,-300.000000,0.162446,0.156750,-0.005696,2.044718,2.085143,10.670534,0.012591,2.054479,1.736553
350.000000,200.000000,-250.000000,0.235255,0.223257,-0.011998,1.996317,2.036741,11.831230,0.017911,3.155566,2.470265
350.000000,200.000000,-200.000000,0.270501,0.253272,-0.017229,1.968695,2.009119,12.268051,0.022464,3.848178,3.098189
350.000000,200.000000,-150.000000,0.255835,0.236128,-0.019707,1.970989,2.011414,11.811763,0.024910,3.860050,3.435562
350.000000,200.000000,-100.000000,0.182911,0.169172,-0.013740,2.017207,2.057632,10.581746,0.020649,2.926975,2.847821
350.000000,200.000000,-50.000000,0.085423,0.084167,-0.001256,2.086998,2.127423,9.176319,0.011174,1.449776,1.541128
350.000000,200.000000,0.000000,0.024153,0.031821,0.007668,2.132306,2.172731,8.336159,0.004538,0.434746,0.625810
350.000000,250.000000,-500.000000,0.003118,0.005401,0.002284,2.147983,2.181756,8.051361,0.002202,0.031164,0.303660
350.000000,250.000000,-450.000000,0.015048,0.016494,0.001446,2.140263,2.174036,8.247873,0.002974,0.159528,0.410131
350.000000,250.000000,-400.000000,0.053344,0.051789,-0.001554,2.115483,2.149256,8.878625,0.005452,0.599767,0.751909
350.000000,250.000000,-350.000000,0.138939,0.130491,-0.008448,2.060086,2.093859,10.288082,0.010996,1.656796,1.516539
350.000000,250.000000,-300.000000,0.266745,0.247828,-0.018917,1.977190,2.010963,12.387217,0.019359,3.373565,2.669995
350.000000,250.000000,-250.000000,0.383440,0.354163,-0.029277,1.900080,1.933853,14.261446,0.027666,5.143229,3.815594
350.000000,250.000000,-200.000000,0.430053,0.393655,-0.036398,1.863942,1.897715,14.850824,0.033502,6.117979,4.620534
350.000000,250.000000,-150.000000,0.388975,0.350972,-0.038003,1.881591,1.915364,13.907723,0.035058,5.868871,4.835128
350.000000,250.000000,-100.000000,0.266767,0.238343,-0.028424,1.959465,1.993238,11.858985,0.027718,4.268850,3.822772
350.000000,250.000000,-50.000000,0.122263,0.110807,-0.011456,2.061296,2.095070,9.727469,0.014438,2.075009,1.991187
350.000000,250.000000,0.000000,0.034850,0.034917,0.000067,2.124886,2.158659,8.497489,0.005465,0.627304,0.753698
350.000000,300.000000,-500.000000,0.004512,0.002797,-0.001716,2.147080,2.172855,8.074359,0.002292,0.045103,0.316113
350.000000,300.000000,-450.000000,0.021782,0.018567,-0.003215,2.135906,2.161681,8.358835,0.003410,0.230913,0.470237
350.000000,300.000000,-400.000000,0.077216,0.069355,-0.007861,2.100037,2.125812,9.271901,0.006997,0.868172,0.964965
350.000000,300.000000,-350.000000,0.201084,0.182930,-0.018154,2.019876,2.045651,11.311798,0.015017,2.397858,2.071086
350.000000,300.000000,-300.000000,0.385474,0.351939,-0.033535,1.900384,1.926159,14.343425,0.027033,4.875143,3.728357
350.000000,300.000000,-250.000000,0.549384,0.501406,-0.047978,1.792865,1.818640,16.999529,0.038328,7.369105,5.286089
350.000000,300.000000,-200.000000,0.598141,0.542880,-0.055261,1.755868,1.781643,17.639956,0.044054,8.509210,6.075752
350.000000,300.000000,-150.000000,0.510705,0.457806,-0.052899,1.804304,1.830079,15.956850,0.042237,7.705532,5.825241
350.000000,300.000000,-100.000000,0.330032,0.291262,-0.038771,1.920114,1.945889,12.948322,0.031064,5.281235,4.284221
350.000000,300.000000,-50.000000,0.146939,0.127539,-0.019399,2.046178,2.071953,10.159221,0.015634,2.493803,2.156191
350.000000,300.000000,0.000000,0.042418,0.035223,-0.007194,2.120216,2.145991,8.628897,0.005848,0.763517,0.806474
350.000000,350.000000,-500.000000,0.005747,0.000149,-0.005599,2.146281,2.163031,8.094776,0.002372,0.057447,0.327152
350.000000,350.000000,-450.000000,0.027750,0.020047,-0.007703,2.132044,2.148794,8.457290,0.003796,0.294184,0.523537
350.000000,350.000000,-400.000000,0.098382,0.084553,-0.013829,2.086342,2.103091,9.620770,0.008367,1.106152,1.153908
350.000000,350.000000,-350.000000,0.256179,0.229023,-0.027156,1.984231,2.000980,12.219672,0.018581,3.054841,2.562596
350.000000,350.000000,-300.000000,0.490496,0.443627,-0.046868,1.832493,1.849242,16.075430,0.033799,6.203366,4.661537
350.000000,350.000000,-250.000000,0.694199,0.629621,-0.064578,1.699708,1.716457,19.401300,0.047441,9.311561,6.542975
350.000000,350.000000,-200.000000,0.737076,0.666460,-0.070616,1.668316,1.685065,19.998537,0.051937,10.485713,7.162962
350.000000,350.000000,-150.000000,0.596897,0.534249,-0.062648,1.753570,1.770319,17.526920,0.045438,9.005994,6.266646
350.000000,350.000000,-100.000000,0.362806,0.318577,-0.044229,1.904306,1.921056,13.649312,0.030637,5.805685,4.225331
350.000000,350.000000,-50.000000,0.156333,0.131605,-0.024728,2.042990,2.059739,10.400213,0.014878,2.653233,2.051949
350.000000,350.000000,0.000000,0.045790,0.032177,-0.013614,2.118806,2.135556,8.707508,0.005701,0.824227,0.786304
350.000000,400.000000,-500.000000,0.006440,-0.002604,-0.009044,2.145834,2.152890,8.106369,0.002417,0.064371,0.333380
350.000000,400.000000,-450.000000,0.031113,0.019552,-0.011561,2.129869,2.136925,8.513044,0.004014,0.329835,0.553639
350.000000,400.000000,-400.000000,0.110329,0.091730,-0.018599,2.078613,2.085669,9.818123,0.009141,1.240471,1.260658
350.000000,400.000000,-350.000000,0.287288,0.253571,-0.033717,1.964107,1.971163,12.732927,0.020593,3.425801,2.840156
350.000000,400.000000,-300.000000,0.549661,0.493728,-0.055933,1.794277,1.801333,17.052673,0.037598,6.951633,5.185483
350.000000,400.000000,-250.000000,0.774549,0.699209,-0.075340,1.648280,1.655336,20.742197,0.052377,10.389336,7.223628
350.000000,400.000000,-200.000000,0.809223,0.729342,-0.079881,1.624050,1.631106,21.259432,0.055466,11.512078,7.649694
350.000000,400.000000,-150.000000,0.631936,0.564418,-0.067518,1.736084,1.743140,18.259098,0.045258,9.534668,6.241891
350.000000,400.000000,-100.000000,0.366674,0.320073,-0.046600,1.907363,1.914419,13.879054,0.028264,5.867577,3.898089
350.000000,400.000000,-50.000000,0.153798,0.125422,-0.028376,2.047606,2.054662,10.447314,0.013310,2.610211,1.835687
350.000000,400.000000,0.000000,0.045600,0.026559,-0.019041,2.119725,2.126781,8.728123,0.005314,0.820800,0.732849
350.000000,450.000000,-500.000000,0.006345,-0.005426,-0.011771,2.145896,2.142977,8.105156,0.002412,0.063420,0.332620
350.000000,450.000000,-450.000000,0.030692,0.016275,-0.014417,2.130143,2.127224,8.506808,0.003988,0.325372,0.550057
350.000000,450.000000,-400.000000,0.108887,0.087352,-0.021535,2.079548,2.076629,9.795504,0.009049,1.224262,1.248070
350.000000,450.000000,-350.000000,0.283577,0.246938,-0.036639,1.966513,1.963594,12.673351,0.020355,3.381553,2.807258
350.000000,450.000000,-300.000000,0.542403,0.483678,-0.058725,1.799016,1.796097,16.935910,0.037113,6.859849,5.118484
350.000000,450.000000,-250.000000,0.762691,0.684920,-0.077771,1.656303,1.653384,20.558610,0.051448,10.230281,7.095542
350.000000,450.000000,-200.000000,0.790378,0.709101,-0.081277,1.637739,1.634820,20.994558,0.053544,11.243987,7.384585
350.000000,450.000000,-150.000000,0.605548,0.538031,-0.067517,1.756365,1.753447,17.920660,0.042039,9.136514,5.797940
350.000000,450.000000,-100.000000,0.342338,0.295472,-0.046865,1.926546,1.923627,13.581015,0.025069,5.478150,3.457385
350.000000,450.000000,-50.000000,0.141311,0.110523,-0.030789,2.057524,2.054605,10.296636,0.011635,2.398297,1.604602
350.000000,450.000000,0.000000,0.042206,0.018961,-0.023244,2.122413,2.119494,8.686913,0.004862,0.759700,0.670575
350.000000,500.000000,-500.000000,0.005490,-0.008082,-0.013573,2.146450,2.133673,8.091628,0.002357,0.054880,0.325132
350.000000,500.000000,-450.000000,0.026627,0.010567,-0.016061,2.132775,2.119998,8.440934,0.003727,0.282279,0.514051
350.000000,500.000000,-400.000000,0.094557,0.072112,-0.022445,2.088824,2.076047,9.561215,0.008125,1.063143,1.120620
350.000000,500.000000,-350.000000,0.246351,0.210570,-0.035781,1.990606,1.977829,12.062511,0.017950,2.937644,2.475553
350.000000,500.000000,-300.000000,0.471213,0.416025,-0.055187,1.845102,1.832325,15.766269,0.032503,5.959490,4.482687
350.000000,500.000000,-250.000000,0.662065,0.590196,-0.071869,1.721562,1.708785,18.907629,0.044872,8.880540,6.188680
350.000000,500.000000,-200.000000,0.683869,0.609112,-0.074757,1.707279,1.694502,19.260265,0.046362,9.728777,6.394098
350.000000,500.000000,-150.000000,0.519846,0.457399,-0.062447,1.813152,1.800375,16.549683,0.035867,7.843454,4.946712
350.000000,500.000000,-100.000000,0.290653,0.245952,-0.044700,1.961417,1.948640,12.772710,0.021052,4.651077,2.903376
350.000000,500.000000,-50.000000,0.119138,0.087531,-0.031607,2.072636,2.059859,9.954369,0.009840,2.021975,1.357053
350.000000,500.000000,0.000000,0.035698,0.009844,-0.025854,2.126828,2.114051,8.585869,0.004345,0.642565,0.599227
350.000000,550.000000,-500.000000,0.004165,-0.010164,-0.014329,2.147309,2.125183,8.070449,0.002273,0.041632,0.313467
350.000000,550.000000,-450.000000,0.020301,0.003847,-0.016454,2.136872,2.114746,8.338018,0.003320,0.215210,0.457914
350.000000,550.000000,-400.000000,0.072226,0.050655,-0.021571,2.103278,2.081152,9.195475,0.006684,0.812063,0.921852
350.000000,550.000000,-350.000000,0.188315,0.156294,-0.032021,2.028165,2.006039,11.109341,0.014199,2.245587,1.958297
350.000000,550.000000,-300.000000,0.360310,0.313181,-0.047129,1.916874,1.894748,13.942658,0.025330,4.556885,3.493386
350.000000,550.000000,-250.000000,0.506183,0.446035,-0.060147,1.822474,1.800348,16.343899,0.034771,6.789628,4.795471
350.000000,550.000000,-200.000000,0.522330,0.459775,-0.062556,1.811988,1.789862,16.606767,0.035827,7.430718,4.941228
350.000000,550.000000,-150.000000,0.396036,0.342732,-0.053304,1.893654,1.871528,14.523000,0.027675,5.975397,3.816889
350.000000,550.000000,-100.000000,0.220613,0.180570,-0.040043,2.007153,1.985027,11.631953,0.016325,3.530282,2.251458
350.000000,550.000000,-50.000000,0.090214,0.059689,-0.030525,2.091573,2.069447,9.484781,0.007864,1.531090,1.084533
350.000000,550.000000,0.000000,0.027061,0.000441,-0.026620,2.132476,2.110350,8.445439,0.003758,0.487100,0.518303
350.000000,600.000000,-500.000000,0.002761,-0.011246,-0.014007,2.148218,2.117625,8.047877,0.002183,0.027600,0.301076
350.000000,600.000000,-450.000000,0.013584,-0.002097,-0.015682,2.141220,2.110627,8.228485,0.002888,0.144010,0.398250
350.000000,600.000000,-400.000000,0.048499,0.029115,-0.019384,2.118634,2.088041,8.806425,0.005152,0.545290,0.710547
350.000000,600.000000,-350.000000,0.126631,0.099937,-0.026694,2.068082,2.037490,10.095656,0.010212,1.510026,1.408392
350.000000,600.000000,-300.000000,0.242438,0.205278,-0.037160,1.993149,1.962557,12.003703,0.017706,3.066145,2.442033
350.000000,600.000000,-250.000000,0.340668,0.294431,-0.046236,1.929585,1.898992,13.620136,0.024061,4.569510,3.318367
350.000000,600.000000,-200.000000,0.351487,0.303312,-0.048175,1.922574,1.891981,13.795480,0.024758,5.000290,3.414553
350.000000,600.000000,-150.000000,0.266335,0.224064,-0.042271,1.977659,1.947067,12.389998,0.019246,4.018471,2.654424
350.000000,600.000000,-100.000000,0.148219,0.114509,-0.033710,2.054082,2.023490,10.442555,0.011601,2.371833,1.599920
350.000000,600.000000,-50.000000,0.060572,0.032854,-0.027718,2.110800,2.080207,8.998086,0.005924,1.028018,0.817050
350.000000,600.000000,0.000000,0.018175,-0.007348,-0.025523,2.138238,2.107645,8.299492,0.003177,0.327149,0.438213
350.000000,650.000000,-500.000000,0.001592,-0.011057,-0.012648,2.148975,2.111135,8.028830,0.002108,0.015909,0.290693
350.000000,650.000000,-450.000000,0.007963,-0.005920,-0.013884,2.144858,2.107018,8.136329,0.002525,0.084419,0.348193
350.000000,650.000000,-400.000000,0.028605,0.012271,-0.016334,2.131508,2.093668,8.479454,0.003866,0.321615,0.533187
350.000000,650.000000,-350.000000,0.074874,0.053936,-0.020939,2.101574,2.063733,9.244105,0.006865,0.892851,0.946742
350.000000,650.000000,-300.000000,0.143508,0.116074,-0.027435,2.057165,2.019325,10.375241,0.011307,1.814969,1.559410
350.000000,650.000000,-250.000000,0.201759,0.168630,-0.033128,2.019470,1.981630,11.333094,0.015073,2.706268,2.078858
350.000000,650.000000,-200.000000,0.208210,0.173600,-0.034610,2.015290,1.977449,11.436365,0.015485,2.962009,2.135718
350.000000,650.000000,-150.000000,0.157766,0.126306,-0.031460,2.047923,2.010083,10.602494,0.012216,2.380379,1.684851
350.000000,650.000000,-100.000000,0.087786,0.061029,-0.026757,2.093200,2.055360,9.447718,0.007684,1.404764,1.059809
350.000000,650.000000,-50.000000,0.035871,0.012272,-0.023599,2.126790,2.088950,8.591503,0.004323,0.608792,0.596180
350.000000,650.000000,0.000000,0.010764,-0.011948,-0.022711,2.143035,2.105195,8.177499,0.002697,0.193749,0.371961
350.000000,700.000000,-500.000000,0.000791,-0.009569,-0.010361,2.149493,2.105914,8.015433,0.002056,0.007911,0.283498
350.000000,700.000000,-450.000000,0.004078,-0.007137,-0.011215,2.147371,2.103792,8.071906,0.002272,0.043230,0.313412
350.000000,700.000000,-400.000000,0.014801,0.002086,-0.012715,2.140438,2.096859,8.251410,0.002972,0.166417,0.409830
350.000000,700.000000,-350.000000,0.038906,0.023553,-0.015353,2.124846,2.081267,8.650772,0.004536,0.463935,0.625527
350.000000,700.000000,-300.000000,0.074707,0.055712,-0.018995,2.101681,2.058103,9.241079,0.006853,0.944828,0.945180
350.000000,700.000000,-250.000000,0.105124,0.082886,-0.022238,2.081997,2.038418,9.740630,0.008819,1.410065,1.216264
350.000000,700.000000,-200.000000,0.108533,0.085232,-0.023301,2.079786,2.036207,9.794057,0.009034,1.543994,1.246007
